ID,Prioridad,Nombre del Programa,Nombre de la modalidad/Categoría (si aplica),Institución a cargo,Características del apoyo,Mecanismo de entrega,Descripción del programa,Dato de contacto para pedir informes,Concatenar 1,Concatenar 2,Clasificación por prioridad (ya está en operación),Clasificación por prioridad (aún no existe),Número de Prioridad,Profesionista,Necesidad,Tradicional,Lifestyle,Cultural,Emp Social,Alto impacto,Aún no existe,Start up,Crecimiento,Consolidación
F-CCT-CC-32,Programas,Cursos CECATI 003,,CECATI 003,Asesoría/Capacitación,Capacitación,Imparte cursos relacionados a la formación de recursos humanos que satisfagan las necesidades de los sectores productivo y de servicios.,"FRAY SERVANDO TERESA DE MIER Y SUR 103 , AERONAUTICA MILITAR
 C.P. 15970 VENUSTIANO CARRANZA
 Director: CESAR ARTEAGA MORITA
 Tel: 55 52 16 15
 correo: cecati3.dir@dgcft.sems.gob.mx",Programas,,que pueden resultar de tu interés,que pueden resultar de tu interés,1,1,1,0,0,0,0,0,1,0,0,0
D-VCR-AC-00,Programas,Agencia Colocadora - Bolsa de empleo,,Delegación Venustiano Carranza,Bolsa de trabajo/Empleabilidad,Bolsa de trabajo/Empleabilidad,Asesora y canaliza a los ciudadanos solicitantes de empleo para que puedan conseguir mejores ofertas de trabajo de acuerdo al nivel académico y experiencia laboral.,,Programas,,que pueden resultar de tu interés,que pueden resultar de tu interés,1,1,1,0,0,0,0,0,1,0,0,0
D-VCR-CM-00,Programas,Talleres de capacitación para el empleo,,Delegación Venustiano Carranza,Asesoría/Capacitación,Capacitación,Ofrece talleres de capacitación para el empleo que ayuden a los buscadores a tener las herramientas necesarias para presentarse a una entrevista de trabajo.,,Programas,,que pueden resultar de tu interés,que pueden resultar de tu interés,1,1,1,0,0,0,0,0,1,0,0,0
D-CUH-BA-00,Otros programas de interés,Bazar del Águila,,Delegación Cuauhtémoc,Comercialización,Comercialización,Bazar organizado todos los sábados en la explanada de la delegación. Los productores artesanales pueden ofrecer sus productos.,"Director de Desarrollo Económico y Fomento Económico
 24523111 
 jpadilla91@hotmail.com",Otros programas de interés,,Expandir mi mercado.,Expandir mis opciones de mercado.,20,1,1,0,1,1,0,0,0,1,1,1
F-INA-RF-00,Otros programas de interés,Creación y fortalecimiento de aceleradoras de empresas y Proceso de Aceleración de Empresas Nacional o Internacional,Modalidad b) Modalidad para Empresas,Instituto Nacional del Emprendedor (INADEM),Comercialización,Subsidio,Otorga apoyo económico que puede ser utilizado en la contratación de consultorías para potenciar el crecimiento y/o la internacionalización de las PyMEs. La consultoría es ofrecida por cualquiera de las aceleradoras reconocidas por el INADEM.,"Call Center de atención a dudas
 01(800) 08 32-666 opción 4
 
 Carmen Ofelia García Gómez
 
 Av. Insurgentes Sur 1940, piso 7
 
 Col. Florida, México, D.F.
 
 Tel. 52296100 Ext. 32103
 e-mail: carmen.garcia@economia.gob.mx",Otros programas de interés,,Expandir mi mercado.,Expandir mis opciones de mercado.,20,0,0,0,0,0,1,1,0,1,1,0
F-INA-RM-00,Otros programas de interés,"Realización de eventos empresariales para fomentar el desarrollo de los sectores estratégicos, encuentros de negocio y/o el emprendimiento",Modalidad a.1) Participación en Eventos Estratégicos,Instituto Nacional del Emprendedor (INADEM),Vinculación,Subsidio,Otorga apoyo económico para cubrir los gastos de empresas o emprendedores que desean acudir a un evento empresarial.,"Call Center de atención a dudas
 01(800) 08 32-666 opción 4
 
 Cherie Elizabeth Cangas Hernández
 
 Av. Insurgentes Sur 1940, piso 7
 Col. Florida, México, D.F.
 
 e-mail: cherie.cangas@economia.gob.mx",Otros programas de interés,,Expandir mi mercado.,Expandir mis opciones de mercado.,20,0,0,1,1,1,1,1,1,1,1,1
F-INA-DP-00,Otros programas de interés,Desarrollo de Proveedores,,Instituto Nacional del Emprendedor (INADEM),"Activo fijo
 Capacitación
 Comercialización",Subsidio,"Otorga apoyo económico a PyMEs que buscan insertarse en cadenas productivas, incrementando sus ventas a medianas y grandes empresas. El apoyo económico puede ser utilizado en la adquisición de activo fijo, capacitación, comercialización, entre otros.","Call Center de atención a dudas
 01(800) 08 32-666 opción 4
 
 Ing. María Aurora González Valdés
 Directora de Articulación Estratégica
 
 Av. Insurgentes Sur 1940,
 piso 9 Col. Florida, México, D.F.
 
 Tel. 52296100 Ext. 32308
 e-mail: articulacion@economia.gob.mx",Otros programas de interés,,Expandir mi mercado.,Expandir mis opciones de mercado.,20,0,0,1,0,0,0,1,0,1,1,1
F-INA-MC-00,Otros programas de interés,Conformación de MIPYMES Mexicanas en Consorcios de Exportación o algún otro tipo de Asociacionismo Empresarial con fines de Exportación y Consolidación de los ya conformados,,Instituto Nacional del Emprendedor (INADEM),"Asesoría/Capacitación
 Comercialización
 Consultoría",Subsidio,"Otorga apoyo económico a MiPyMEs que buscan integrarse a un consorcio de exportación. El apoyo económico puede ser utilizado en consultoría en diferentes temas relacionados con la exportación (mercado, producto, asistencia legal, entre otros).","Call Center de atención a dudas
 01(800) 08 32-666 opción 4
 
 Iván Ornelas Díaz
 
 Av. Insurgentes Sur 1940, piso 10
 
 Col. Florida, México, D.F.
 
 Tel. 52296100 Ext. 32406, 32407, 32411, 32416, 32417, 32424 y 32437
 e-mail: ivan.ornelas@economia.gob.mx",Otros programas de interés,,Expandir mi mercado.,Expandir mis opciones de mercado.,20,0,0,"1c
 1d",0,0,0,1,0,1,1,1
F-INA-OE-00,Otros programas de interés,Desarrollo de la oferta exportable,,Instituto Nacional del Emprendedor (INADEM),"Asesoría/Capacitación
 Comercialización
 Consultoría",Subsidio,"Otorga apoyo económico a MiPyMEs que buscan exportar sus productos y/o servicios. El apoyo económico puede ser utilizado en consultoría en diferentes temas relacionados con la exportación (mercado, producto, asistencia legal, entre otros).","Call Center de atención a dudas
 01(800) 08 32-666 opción 4
 
 Iván Ornelas Díaz
 
 Av. Insurgentes Sur 1940, piso 10
 Col. Florida, México, D.F.
 
 Tel. 52296100 Ext. 32406, 32407, 32411, 32416, 32417, 32424 y 32437
 e-mail: ivan.ornelas@economia.gob.mx",Otros programas de interés,,Expandir mi mercado.,Expandir mis opciones de mercado.,20,0,0,"1c
 1d",0,0,0,1,0,1,1,1
F-PRO-CR-00,Otros programas de interés,Consultoría para Registro de Marca Internacional,,PROMÉXICO,"Consultoría
 Comercialización",Crédito,Otorga crédito para que la contratación de servicios de consultoría en temas de propiedad industrial y patentes en el extranjero.,"ProMéxico: Camino a Santa Teresa No. 1679, Col. Jardines del Pedregal, Del. Álvaro Obregón, 01900, México D.F., Tel.: 5447 7000, 01 800 EXPORTE (3976783) Sitio web oficial: : http://promexico.gob.mx/",Otros programas de interés,,Expandir mi mercado.,Expandir mis opciones de mercado.,20,0,0,"1c
 1d",0,0,0,1,0,1,1,1
F-PRO-DE-00,Otros programas de interés,"Diseño de Envase, Empaque, Embalaje y Etiquetado de Productos de Exportación",,PROMÉXICO,"Consultoría
 Comercialización",Crédito,Otorga crédito para que la contratación de servicios de consultoría en temas de diseño de imagen del producto.,"ProMéxico: Camino a Santa Teresa No. 1679, Col. Jardines del Pedregal, Del. Álvaro Obregón, 01900, México D.F., Tel.: 5447 7000, 01 800 EXPORTE (3976783) Sitio web oficial: : http://promexico.gob.mx/",Otros programas de interés,,Expandir mi mercado.,Expandir mis opciones de mercado.,20,0,0,"1c
 1d",0,0,0,1,0,1,1,1
F-PRO-EL-00,Otros programas de interés,Estudios de Logística,,PROMÉXICO,"Consultoría
 Comercialización",Crédito,Otorga crédito para la contratación de servicios de consultoría en temas de logística interna y logística de exportación.,"ProMéxico: Camino a Santa Teresa No. 1679, Col. Jardines del Pedregal, Del. Álvaro Obregón, 01900, México D.F., Tel.: 5447 7000, 01 800 EXPORTE (3976783) Sitio web oficial: : http://promexico.gob.mx/",Otros programas de interés,,Expandir mi mercado.,Expandir mis opciones de mercado.,20,0,0,"1c
 1d",0,0,0,1,0,1,1,1
F-PRO-EI-00,Otros programas de interés,Estudios de Mercado y Planes de Negocios para la Exportación o Internacionalización,,PROMÉXICO,"Consultoría
 Comercialización",Crédito,Otorga crédito para la contratación de servicios de consultoría en temas de investigación de mercados y planes de negocios.,"ProMéxico: Camino a Santa Teresa No. 1679, Col. Jardines del Pedregal, Del. Álvaro Obregón, 01900, México D.F., Tel.: 5447 7000, 01 800 EXPORTE (3976783) Sitio web oficial: : http://promexico.gob.mx/",Otros programas de interés,,Expandir mi mercado.,Expandir mis opciones de mercado.,20,0,0,"1c
 1d",0,0,0,1,0,1,1,1
F-PRO-AS-00,Otros programas de interés,Asesoría Especializada en México,,PROMÉXICO,"Asesoría/Capacitación
 Comercialización",Capacitación,Brinda información a las empresas exportadoras para que puedan realizar negocios internacionales.,"ProMéxico: Camino a Santa Teresa No. 1679, Col. Jardines del Pedregal, Del. Álvaro Obregón, 01900, México D.F., Tel.: 5447 7000, 01 800 EXPORTE (3976783) Sitio web oficial: : http://promexico.gob.mx/",Otros programas de interés,,Expandir mi mercado.,Expandir mis opciones de mercado.,20,0,0,"1c
 1d",0,0,0,1,0,1,1,1
F-PRO-PR-00,Otros programas de interés,Consultoría para la Mejora de Procesos Productivos y Productos de Exportación,,PROMÉXICO,"Consultoría
 Comercialización",Crédito,Otorga crédito para la contratación de servicios de consultoría en temas de procesos productivos.,"ProMéxico: Camino a Santa Teresa No. 1679, Col. Jardines del Pedregal, Del. Álvaro Obregón, 01900, México D.F., Tel.: 5447 7000, 01 800 EXPORTE (3976783) Sitio web oficial: : http://promexico.gob.mx/",Otros programas de interés,,Expandir mi mercado.,Expandir mis opciones de mercado.,20,0,0,"1c
 1d",0,0,0,1,0,1,1,1
F-PRO-NO-00,Otros programas de interés,Implantación y Certificación de Normas y Requisitos Internacionales de Exportación y de Sistemas de Gestión de Proveeduría para Exportadores.,,PROMÉXICO,"Consultoría
 Comercialización",Crédito,"Otorga crédito para la contratación de servicios de consultoría en temas de implementación y certificación de normas y requisitos internacionales de exportación, así como en sistemas de gestión de proveeduría para exportadores.","ProMéxico: Camino a Santa Teresa No. 1679, Col. Jardines del Pedregal, Del. Álvaro Obregón, 01900, México D.F., Tel.: 5447 7000, 01 800 EXPORTE (3976783) Sitio web oficial: : http://promexico.gob.mx/",Otros programas de interés,,Expandir mi mercado.,Expandir mis opciones de mercado.,20,0,0,"1c
 1d",0,0,0,1,0,1,1,1
F-PRO-NM-00,Otros programas de interés,"Centros de distribución, showrooms y centros de negocios en México y en el extranjero",,PROMÉXICO,Comercialización,Crédito,Otorga crédito para la renta de un expacio físico por un periodo de 6 a 12 meses.,"ProMéxico: Camino a Santa Teresa No. 1679, Col. Jardines del Pedregal, Del. Álvaro Obregón, 01900, México D.F., Tel.: 5447 7000, 01 800 EXPORTE (3976783) Sitio web oficial: : http://promexico.gob.mx/",Otros programas de interés,,Expandir mi mercado.,Expandir mis opciones de mercado.,20,0,0,"1c
 1d",0,0,0,1,0,1,1,1
F-PRO-DI-00,Otros programas de interés,Diseño de material promocional para la exportación,,PROMÉXICO,Comercialización,Crédito,Otorga crédito para el diseño y producción de material promocional.,"ProMéxico: Camino a Santa Teresa No. 1679, Col. Jardines del Pedregal, Del. Álvaro Obregón, 01900, México D.F., Tel.: 5447 7000, 01 800 EXPORTE (3976783) Sitio web oficial: : http://promexico.gob.mx/",Otros programas de interés,,Expandir mi mercado.,Expandir mis opciones de mercado.,20,0,0,"1c
 1d",0,0,0,1,0,1,1,1
F-PRO-MS-00,Otros programas de interés,Envío de muestras al exterior,,PROMÉXICO,Comercialización,Crédito,Otorga crédito para el envío de muestras al exterior.,"ProMéxico: Camino a Santa Teresa No. 1679, Col. Jardines del Pedregal, Del. Álvaro Obregón, 01900, México D.F., Tel.: 5447 7000, 01 800 EXPORTE (3976783) Sitio web oficial: : http://promexico.gob.mx/",Otros programas de interés,,Expandir mi mercado.,Expandir mis opciones de mercado.,20,0,0,"1c
 1d",0,0,0,1,0,1,1,1
F-PRO-SP-00,Otros programas de interés,Estudio para la identificación y selección de nuevos proveedores,,PROMÉXICO,"Comercialización
 Consultoría",Crédito,Otorga crédito para realizar estudios que identifiquen a empresas mexicanas de manufactura con calidad de exportación.,"ProMéxico: Camino a Santa Teresa No. 1679, Col. Jardines del Pedregal, Del. Álvaro Obregón, 01900, México D.F., Tel.: 5447 7000, 01 800 EXPORTE (3976783) Sitio web oficial: : http://promexico.gob.mx/",Otros programas de interés,,Expandir mi mercado.,Expandir mis opciones de mercado.,20,0,0,"1c
 1d",0,0,0,1,0,1,1,1
F-PRO-EF-00,Otros programas de interés,Estudios de mercado para identificar eslabones faltantes o con mínima presencia en las cadenas productivas,,PROMÉXICO,"Comercialización
 Consultoría",Crédito,"Otorga crédito para la realización de estudios enfocados a productos, componentes o procesos faltantes en las cadenas productivas","ProMéxico: Camino a Santa Teresa No. 1679, Col. Jardines del Pedregal, Del. Álvaro Obregón, 01900, México D.F., Tel.: 5447 7000, 01 800 EXPORTE (3976783) Sitio web oficial: : http://promexico.gob.mx/",Otros programas de interés,,Expandir mi mercado.,Expandir mis opciones de mercado.,20,0,0,"1c
 1d",0,0,0,1,0,1,1,1
F-PRO-XP-00,Otros programas de interés,Estudios para conformar consorcios de exportación u otros proyectos de asociatividad empresarial,,PROMÉXICO,"Consultoría
 Comercialización",Crédito,Otorga crédito para la contratación de servicios de consultoría para la creación de un consorcio exportador.,"ProMéxico: Camino a Santa Teresa No. 1679, Col. Jardines del Pedregal, Del. Álvaro Obregón, 01900, México D.F., Tel.: 5447 7000, 01 800 EXPORTE (3976783) Sitio web oficial: : http://promexico.gob.mx/",Otros programas de interés,,Expandir mi mercado.,Expandir mis opciones de mercado.,20,0,0,"1c
 1d",0,0,0,1,0,1,1,1
F-PRO-II-00,Otros programas de interés,Participación individual en eventos internacionales,,PROMÉXICO,Comercialización,Crédito,Otorga crédito para la instalación de stands indivduales en eventos internacionales.,"ProMéxico: Camino a Santa Teresa No. 1679, Col. Jardines del Pedregal, Del. Álvaro Obregón, 01900, México D.F., Tel.: 5447 7000, 01 800 EXPORTE (3976783) Sitio web oficial: : http://promexico.gob.mx/",Otros programas de interés,,Expandir mi mercado.,Expandir mis opciones de mercado.,20,0,0,"1c
 1d",0,0,0,1,0,1,1,1
F-PRO-AX-00,Otros programas de interés,Planeación y realización de actividades promocionales en el exterior,,PROMÉXICO,Comercialización,Crédito,Otorga crédito para la realización de eventos promocionales en el exterior.,"ProMéxico: Camino a Santa Teresa No. 1679, Col. Jardines del Pedregal, Del. Álvaro Obregón, 01900, México D.F., Tel.: 5447 7000, 01 800 EXPORTE (3976783) Sitio web oficial: : http://promexico.gob.mx/",Otros programas de interés,,Expandir mi mercado.,Expandir mis opciones de mercado.,20,0,0,"1c
 1d",0,0,0,1,0,1,1,1
F-PRO-BV-00,Otros programas de interés,Bolsa de viaje,,PROMÉXICO,Comercialización,Subsidio,Otorga apoyo económico para la realización de viajes de negocios,"ProMéxico: Camino a Santa Teresa No. 1679, Col. Jardines del Pedregal, Del. Álvaro Obregón, 01900, México D.F., Tel.: 5447 7000, 01 800 EXPORTE (3976783) Sitio web oficial: : http://promexico.gob.mx/",Otros programas de interés,,Expandir mi mercado.,Expandir mis opciones de mercado.,20,0,0,"1c
 1d",0,0,0,1,0,1,1,1
F-PRO-FP-00,Otros programas de interés,Ferias con pabellón nacional,,PROMÉXICO,Comercialización,Contratación de Servicio,Facilita a los exportadores mexicanos formar parte de la comitiva que participa en las Ferias Internacionales.,"ProMéxico: Camino a Santa Teresa No. 1679, Col. Jardines del Pedregal, Del. Álvaro Obregón, 01900, México D.F., Tel.: 5447 7000, 01 800 EXPORTE (3976783) Sitio web oficial: : http://promexico.gob.mx/",Otros programas de interés,,Expandir mi mercado.,Expandir mis opciones de mercado.,20,0,0,"1c
 1d",0,0,0,1,0,1,1,1
F-PRO-AG-00,Otros programas de interés,Agenda de negocios,,PROMÉXICO,Comercialización,Contratación de Servicio,Concerta entrevistas con clientes potenciales para las empresas mexicanas exportadoras.,"ProMéxico: Camino a Santa Teresa No. 1679, Col. Jardines del Pedregal, Del. Álvaro Obregón, 01900, México D.F., Tel.: 5447 7000, 01 800 EXPORTE (3976783) Sitio web oficial: : http://promexico.gob.mx/",Otros programas de interés,,Expandir mi mercado.,Expandir mis opciones de mercado.,20,0,0,"1c
 1d",0,0,0,1,0,1,1,1
F-PRO-OX-00,Otros programas de interés,Promoción de oferta exportable,,PROMÉXICO,Comercialización,Contratación de Servicio,"Brinda el servicio de promoción en el exterior de muestras, catálogos, listas de precios y especificaciones técnicas que reciben las Oficinas de Representación de ProMéxico alrededor del mundo.","ProMéxico: Camino a Santa Teresa No. 1679, Col. Jardines del Pedregal, Del. Álvaro Obregón, 01900, México D.F., Tel.: 5447 7000, 01 800 EXPORTE (3976783) Sitio web oficial: : http://promexico.gob.mx/",Otros programas de interés,,Expandir mi mercado.,Expandir mis opciones de mercado.,20,0,0,"1c
 1d",0,0,0,1,0,1,1,1
F-PRO-RN-00,Otros programas de interés,Representantes en Negocios Internacionales,,PROMÉXICO,Comercialización,Contratación de Servicio,Ofrece el servicio de Representantes en Negocios Internacionales para impulsar el desarrollo de proyectos de exportación e internacionalización de empresas mexicanas.,"ProMéxico: Camino a Santa Teresa No. 1679, Col. Jardines del Pedregal, Del. Álvaro Obregón, 01900, México D.F., Tel.: 5447 7000, 01 800 EXPORTE (3976783) Sitio web oficial: : http://promexico.gob.mx/",Otros programas de interés,,Expandir mi mercado.,Expandir mis opciones de mercado.,20,0,0,"1c
 1d",0,0,0,1,0,1,1,1
F-PRO-RZ-00,Otros programas de interés,Reportes estandarizados de mercado,,PROMÉXICO,Comercialización,Contratación de Servicio,Facilita documentos de análisis e identificación de mercados que muestren oportunidades de exportación.,"ProMéxico: Camino a Santa Teresa No. 1679, Col. Jardines del Pedregal, Del. Álvaro Obregón, 01900, México D.F., Tel.: 5447 7000, 01 800 EXPORTE (3976783) Sitio web oficial: : http://promexico.gob.mx/",Otros programas de interés,,Expandir mi mercado.,Expandir mis opciones de mercado.,20,0,0,"1c
 1d",0,0,0,1,0,1,1,1
F-PRO-HM-00,Otros programas de interés,Hecho en México - B2B,,PROMÉXICO,Comercialización,Contratación de Servicio,"Servicio que consiste en ofrecer una Plataforma de promoción internacional que busca elevar la visibilidad de la empresa mexicana sus productos y servicios en los mercados internacionales, a través de conjuntar la oferta mexicana con la demanda extranjera de manera ágil e interactiva, ofreciendo un seguimiento puntual en relación con compradores extranjeros.","ProMéxico: Camino a Santa Teresa No. 1679, Col. Jardines del Pedregal, Del. Álvaro Obregón, 01900, México D.F., Tel.: 5447 7000, 01 800 EXPORTE (3976783) Sitio web oficial: : http://promexico.gob.mx/",Otros programas de interés,,Expandir mi mercado.,Expandir mis opciones de mercado.,20,0,0,"1c
 1d",0,0,0,1,0,1,1,1
